  0.619519E+00  0.203527E+06  0.202550E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.203526E+06  0.525572E+00  0.203373E+06
  0.864609E+00  0.119591E+06  0.119017E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.119588E+06  0.525572E+00  0.119501E+06
  0.120666E+01  0.693631E+05  0.690305E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.693577E+05  0.525572E+00  0.693108E+05
  0.168403E+01  0.397878E+05  0.395971E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.397760E+05  0.525572E+00  0.397579E+05
  0.235025E+01  0.226061E+05  0.224977E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.225823E+05  0.525572E+00  0.225891E+05
  0.328004E+01  0.127383E+05  0.126772E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.126997E+05  0.525572E+00  0.127287E+05
  0.457766E+01  0.712689E+04  0.709268E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.707151E+04  0.525572E+00  0.712151E+04
  0.638864E+01  0.396256E+04  0.394349E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.387843E+04  0.525572E+00  0.395955E+04
  0.891607E+01  0.219111E+04  0.218052E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.207114E+04  0.525571E+00  0.218943E+04
  0.124434E+02  0.120571E+04  0.119984E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.104907E+04  0.525570E+00  0.120477E+04
  0.173661E+02  0.660596E+03  0.657330E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.481495E+03  0.525568E+00  0.660068E+03
  0.242364E+02  0.360526E+03  0.358691E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.187784E+03  0.525563E+00  0.360223E+03
  0.338246E+02  0.196054E+03  0.195000E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.583096E+02  0.525554E+00  0.195877E+03
  0.472060E+02  0.106251E+03  0.105622E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.140034E+02  0.525542E+00  0.106144E+03
  0.658813E+02  0.573850E+02  0.569835E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.268899E+01  0.525527E+00  0.573173E+02
  0.919448E+02  0.308759E+02  0.305960E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.442490E+00  0.525504E+00  0.308293E+02
  0.128319E+03  0.165347E+02  0.163192E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.664571E-01  0.525464E+00  0.164994E+02
  0.179084E+03  0.879674E+01  0.861621E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.951501E-02  0.525388E+00  0.876763E+01
  0.249932E+03  0.463414E+01  0.447537E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.132687E-02  0.525244E+00  0.460880E+01
  0.348808E+03  0.240596E+01  0.226613E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.181310E-03  0.524978E+00  0.238378E+01
  0.486801E+03  0.122629E+01  0.110884E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.241732E-04  0.524500E+00  0.120774E+01
  0.679385E+03  0.615812E+00  0.524565E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.321854E-05  0.523663E+00  0.601423E+00
  0.948159E+03  0.308868E+00  0.241796E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.443549E-06  0.522239E+00  0.298303E+00
  0.132326E+04  0.155846E+00  0.108084E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.393093E-07  0.519968E+00  0.148328E+00
